profile_name;group_size;friend_count;friends_target;friends_miss;active_period;active_period_month;posts_per_month;used_grp_key_cnt;grp_memberships;size_keys_file_kb
tinyfrog346;21;205;205;0;10 years 3 month 21 days;123;4.065040650406504;132;20 0 0 0 20 20 20 20 20 8 20 20 20 20 19 20 20 20 20 20 17;798
tinybear481;18;300;300;0;11 years 1 month 5 days;133;3.7593984962406015;101;0 0 20 20 20 20 20 20 19 20 20 20 20 20 20 20 20 1;606
silvercat797;20;335;335;0;8 years 3 month 16 days;99;5.05050505050505;83;0 0 20 20 20 20 20 20 20 20 10 20 20 20 20 20 20 20 20 5;489
whitebear572;16;263;263;0;9 years 11 month 23 days;119;4.201680672268908;100;0 0 20 20 20 20 20 20 14 20 20 20 20 20 20 9;561
beautifullion545;18;333;333;0;10 years 3 month 18 days;123;4.065040650406504;94;0 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 13;687
yellowswan712;19;316;316;0;26 years 6 month 14 days;318;1.5723270440251573;241;0 0 20 20 20 20 20 20 20 20 6 20 20 20 20 20 20 20 10;1398
saddog337;23;300;300;0;11 years 3 month 14 days;135;3.7037037037037037;147;0 0 0 20 20 20 9 20 20 20 20 20 20 20 15 20 20 20 20 20 20 20 12;781
orangebutterfly799;37;391;391;0;18 years 8 month 6 days;224;2.232142857142857;301;0 0 0 0 20 15 20 20 20 20 20 20 20 20 20 16 20 20 20 20 20 20 20 20 20 20 5 20 20 20 20 20 20 20 20 20 20;1845
yellowdog784;13;224;224;0;11 years 10 month 1 days;142;3.5211267605633805;85;0 20 20 20 20 20 20 20 20 20 20 20 4;537
bluepeacock909;22;202;202;0;13 years 2 month 5 days;158;3.1645569620253164;173;0 0 0 0 20 18 20 20 20 20 20 9 20 20 20 20 14 20 20 20 20 9;868
bluegoose157;20;263;263;0;10 years 4 month 7 days;124;4.032258064516129;131;0 0 0 20 20 20 11 20 20 20 20 20 14 20 20 20 20 20 20 18;702
lazywolf388;13;202;202;0;8 years 9 month 22 days;105;4.761904761904762;66;0 0 20 20 20 20 5 20 20 20 20 20 17;343
purpleleopard335;21;361;361;0;9 years 4 month 4 days;112;4.464285714285714;82;0 0 20 20 20 20 20 20 20 20 20 12 20 20 20 20 20 20 20 20 9;536
happycat752;27;354;354;0;13 years 7 month 20 days;163;3.067484662576687;166;0 0 0 20 20 20 20 11 20 20 20 20 20 20 20 20 17 20 20 20 20 20 20 20 20 20 4;934
lazyduck263;19;321;321;0;8 years 10 month 2 days;106;4.716981132075472;79;0 0 20 20 20 20 20 20 20 15 20 20 20 20 20 20 20 20 6;465
heavysnake281;33;331;331;0;9 years 6 month 11 days;114;4.385964912280702;144;0 0 0 0 20 17 20 20 20 20 20 20 20 20 13 20 20 20 20 20 20 20 20 4 20 20 20 20 20 20 20 20 14;837
orangedog592;20;243;243;0;9 years 5 month 24 days;113;4.424778761061947;101;0 0 0 20 20 11 20 20 20 20 20 20 4 20 20 20 20 20 20 1;521
tinyostrich985;21;387;387;0;8 years 10 month 18 days;106;4.716981132075472;73;0 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 7;559
happygorilla234;15;271;271;0;8 years 5 month 1 days;101;4.9504950495049505;61;0 20 20 20 20 20 20 20 20 20 20 20 20 20 11;428
blackbear323;19;358;358;0;13 years 11 month 2 days;167;2.9940119760479043;107;0 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 18;778
smalllion672;30;302;302;0;8 years 8 month 11 days;104;4.8076923076923075;128;0 0 0 0 20 14 20 20 20 20 20 20 20 20 12 20 20 20 20 20 20 17 20 20 20 20 20 20 20 17;738
purpleswan386;16;265;265;0;13 years 9 month 7 days;165;3.0303030303030303;114;0 0 20 20 20 20 20 20 14 20 20 20 20 20 20 11;637
purplegoose748;28;384;384;0;11 years 2 month 5 days;134;3.7313432835820897;169;0 0 0 20 20 20 20 17 20 20 20 20 20 20 20 20 20 14 20 20 20 20 20 20 20 20 20 16;1019
purpleelephant778;22;293;293;0;10 years 1 month 25 days;121;4.132231404958677;140;0 0 0 20 20 20 20 6 20 20 20 20 20 20 11 20 20 20 20 20 20 15;782
ticklishleopard193;15;247;247;0;9 years 4 month 2 days;112;4.464285714285714;61;0 0 20 20 20 20 20 20 12 20 20 20 20 20 15;374
crazyduck108;31;301;301;0;10 years 10 month 8 days;130;3.8461538461538463;183;0 0 0 0 20 11 20 20 20 20 20 20 20 1 20 20 20 20 20 20 20 20 6 20 20 20 20 20 20 20 7;1015
bigfrog198;21;277;277;0;10 years 1 month 2 days;121;4.132231404958677;118;0 0 0 20 20 20 20 20 20 20 20 20 20 8 20 20 20 20 20 20 1;651
crazymouse524;19;352;352;0;10 years 5 month 15 days;125;4.0;97;0 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 12;708
tinysnake894;24;310;310;0;12 years 4 month 1 days;148;3.3783783783783785;155;0 0 0 20 20 20 18 20 20 20 20 20 20 20 8 20 20 20 20 20 20 20 20 1;868
beautifulgoose327;23;274;274;0;11 years 0 month 15 days;132;3.787878787878788;145;0 0 0 20 20 20 2 20 20 20 20 20 20 20 5 20 20 20 20 20 20 20 2;819
whiteostrich338;32;331;331;0;10 years 5 month 16 days;125;4.0;170;0 0 0 0 20 17 20 20 20 20 20 20 20 20 2 20 20 20 20 20 20 20 11 20 20 20 20 20 20 20 20 20;1009
organicdog799;29;382;382;0;8 years 5 month 12 days;101;4.9504950495049505;127;0 0 0 20 20 20 20 20 12 20 20 20 20 20 20 20 20 20 7 20 20 20 20 20 20 20 20 20 8;760
happywolf477;14;233;233;0;8 years 3 month 11 days;99;5.05050505050505;68;0 0 20 20 20 20 20 20 20 20 20 20 20 13;376
greenbear676;31;311;311;0;9 years 1 month 25 days;109;4.587155963302752;132;0 0 0 0 20 15 20 20 20 20 20 20 20 7 20 20 20 20 20 20 20 20 6 20 20 20 20 20 20 20 12;731
whitemouse160;25;349;349;0;10 years 7 month 25 days;127;3.937007874015748;129;0 0 0 20 20 20 20 19 20 20 20 20 20 20 20 17 20 20 20 20 20 20 20 20 12;780
ticklishgoose407;24;320;320;0;9 years 6 month 26 days;114;4.385964912280702;105;0 0 0 20 20 20 16 20 20 20 20 20 20 20 20 2 20 20 20 20 20 20 20 18;610
organicelephant711;18;291;291;0;8 years 7 month 15 days;103;4.854368932038835;83;0 0 20 20 20 20 20 20 20 1 20 20 20 20 20 20 20 10;485
redgoose465;20;348;348;0;11 years 7 month 23 days;139;3.597122302158273;116;0 0 20 20 20 20 20 20 20 20 15 20 20 20 20 20 20 20 20 13;719
orangeostrich917;22;290;290;0;13 years 1 month 4 days;157;3.1847133757961785;146;0 0 0 20 20 20 13 20 20 20 20 20 20 20 14 20 20 20 20 20 20 18;818
browndog593;27;272;272;0;12 years 6 month 25 days;150;3.3333333333333335;182;0 0 0 0 20 18 20 20 20 20 20 20 10 20 20 20 20 20 20 18 20 20 20 20 20 20 14;980
silverbird809;19;304;304;0;10 years 4 month 29 days;124;4.032258064516129;119;0 0 20 20 20 20 20 20 20 3 20 20 20 20 20 20 20 20 1;686
orangeleopard900;12;198;198;0;10 years 6 month 10 days;126;3.9682539682539684;82;0 0 20 20 20 20 20 20 20 20 20 18;457
happycat712;18;288;288;0;8 years 8 month 10 days;104;4.8076923076923075;76;0 0 20 20 20 20 20 20 20 6 20 20 20 20 20 20 20 2;424
crazyduck964;14;225;225;0;12 years 8 month 21 days;152;3.289473684210526;108;0 0 20 20 20 20 20 6 20 20 20 20 20 19;553
organicbird677;15;278;278;0;15 years 1 month 11 days;181;2.7624309392265194;119;0 20 20 20 20 20 20 20 20 20 20 20 20 20 18;815
redsnake278;29;290;290;0;12 years 5 month 14 days;149;3.3557046979865772;184;0 0 0 0 20 16 20 20 20 20 20 20 17 20 20 20 20 20 20 20 11 20 20 20 20 20 20 20 4;1000
ticklishpeacock329;15;246;246;0;8 years 8 month 18 days;104;4.8076923076923075;75;0 0 20 20 20 20 20 20 9 20 20 20 20 20 17;431
ticklishwolf879;20;268;268;0;14 years 1 month 0 days;169;2.9585798816568047;143;0 0 0 20 20 20 17 20 20 20 20 20 20 9 20 20 20 20 20 18;760
angryswan477;16;250;250;0;10 years 8 month 3 days;128;3.90625;97;0 0 20 20 20 20 20 20 4 20 20 20 20 20 20 6;540
organicostrich274;21;252;252;0;7 years 7 month 25 days;91;5.4945054945054945;76;0 0 0 20 20 20 2 20 20 20 20 20 20 3 20 20 20 20 20 20 4;444
crazysnake394;17;294;294;0;9 years 1 month 29 days;109;4.587155963302752;80;0 0 20 20 20 20 20 20 20 19 20 20 20 20 20 20 15;473
bluetiger624;19;355;355;0;9 years 4 month 16 days;112;4.464285714285714;73;0 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 15;540
browncat718;16;274;274;0;9 years 6 month 4 days;114;4.385964912280702;78;0 0 20 20 20 20 20 20 16 20 20 20 20 20 20 18;445
ticklishelephant960;17;316;316;0;8 years 7 month 26 days;103;4.854368932038835;64;0 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 16;485
redmeercat834;33;332;332;0;8 years 10 month 5 days;106;4.716981132075472;134;0 0 0 0 20 20 6 20 20 20 20 20 20 20 20 12 20 20 20 20 20 20 20 20 18 20 20 20 20 20 20 20 7;786
goldenbutterfly117;15;243;243;0;17 years 8 month 15 days;212;2.358490566037736;133;0 0 20 20 20 20 20 20 9 20 20 20 20 20 14;747
heavyleopard673;15;258;258;0;16 years 3 month 2 days;195;2.5641025641025643;130;0 0 20 20 20 20 20 20 19 20 20 20 20 20 19;743
silverelephant258;36;358;358;0;10 years 9 month 10 days;129;3.875968992248062;199;0 0 0 0 20 14 20 20 20 20 20 20 20 20 20 11 20 20 20 20 20 20 20 20 20 4 20 20 20 20 20 20 20 20 20 8;1218
lazyladybug686;26;335;335;0;12 years 5 month 27 days;149;3.3557046979865772;153;0 0 0 20 20 20 20 4 20 20 20 20 20 20 20 20 8 20 20 20 20 20 20 20 20 11;883
ticklishmeercat807;28;365;365;0;21 years 4 month 20 days;256;1.953125;286;0 0 0 20 20 20 20 6 20 20 20 20 20 20 20 20 20 11 20 20 20 20 20 20 20 20 20 4;1702
greencat117;34;354;354;0;7 years 9 month 25 days;93;5.376344086021505;140;0 0 0 0 20 20 8 20 20 20 20 20 20 20 20 14 20 20 20 20 20 20 20 20 17 20 20 20 20 20 20 20 20 6;804
whitewolf554;13;239;239;0;10 years 4 month 6 days;124;4.032258064516129;79;0 20 20 20 20 20 20 20 20 20 20 20 19;519
greenwolf555;24;332;332;0;10 years 8 month 2 days;128;3.90625;136;0 0 0 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20;802
goldenzebra163;18;301;301;0;12 years 4 month 3 days;148;3.3783783783783785;115;0 0 20 20 20 20 20 20 20 12 20 20 20 20 20 20 20 9;683
lazydog576;17;304;304;0;9 years 11 month 3 days;119;4.201680672268908;89;0 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 4;602
redgoose289;17;280;280;0;7 years 10 month 26 days;94;5.319148936170213;70;0 0 20 20 20 20 20 20 11 20 20 20 20 20 20 20 9;408
organicdog612;14;224;224;0;8 years 4 month 26 days;100;5.0;69;0 0 20 20 20 20 20 14 20 20 20 20 20 10;373
redmeercat956;20;346;346;0;8 years 6 month 25 days;102;4.901960784313726;81;0 0 20 20 20 20 20 20 20 19 20 20 20 20 20 20 20 20 20 7;506
happyrabbit958;34;340;340;0;10 years 1 month 1 days;121;4.132231404958677;187;0 0 0 0 20 20 14 20 20 20 20 20 20 20 20 2 20 20 20 20 20 20 20 20 6 20 20 20 20 20 20 20 20 6;1089
yellowostrich187;21;351;351;0;9 years 11 month 11 days;119;4.201680672268908;112;0 0 20 20 20 20 20 20 20 20 20 5 20 20 20 20 20 20 20 20 6;713
reddog618;24;309;309;0;8 years 5 month 25 days;101;4.9504950495049505;101;0 0 0 20 20 20 12 20 20 20 20 20 20 20 20 4 20 20 20 20 20 20 20 17;552
beautifulzebra722;21;261;261;0;8 years 11 month 9 days;107;4.672897196261682;90;0 0 0 20 20 20 7 20 20 20 20 20 20 10 20 20 20 20 20 20 6;498
goldenduck909;23;313;313;0;8 years 4 month 20 days;100;5.0;102;0 0 0 20 20 20 18 20 20 20 20 20 20 20 12 20 20 20 20 20 20 20 8;566
biggorilla484;20;249;249;0;12 years 7 month 9 days;151;3.3112582781456954;140;0 0 0 20 20 15 20 20 20 20 20 20 17 20 20 20 20 20 20 7;736
tinyfish760;17;288;288;0;11 years 9 month 14 days;141;3.5460992907801416;101;0 0 20 20 20 20 20 20 17 20 20 20 20 20 20 20 11;596
purplewolf927;23;309;309;0;10 years 3 month 27 days;123;4.065040650406504;135;0 0 0 20 20 20 14 20 20 20 20 20 20 20 13 20 20 20 20 20 20 20 18;757
blackladybug848;19;325;325;0;12 years 1 month 11 days;145;3.4482758620689653;121;0 0 20 20 20 20 20 20 20 20 5 20 20 20 20 20 20 20 20;718
purplemeercat632;20;347;347;0;10 years 6 month 11 days;126;3.9682539682539684;107;0 0 20 20 20 20 20 20 20 20 16 20 20 20 20 20 20 20 20 11;691
orangerabbit971;20;163;163;0;12 years 9 month 19 days;153;3.2679738562091503;148;0 0 0 0 20 3 20 20 20 11 20 20 20 20 6 20 20 20 20 3;687
whiteostrich800;26;269;269;0;10 years 11 month 4 days;131;3.816793893129771;159;0 0 0 0 20 14 20 20 20 20 20 19 20 20 20 20 20 20 16 20 20 20 20 20 20 19;890
organiclion137;20;339;339;0;8 years 7 month 8 days;103;4.854368932038835;84;0 0 20 20 20 20 20 20 20 17 20 20 20 20 20 20 20 20 20 2;505
heavyfish185;22;364;364;0;8 years 11 month 26 days;107;4.672897196261682;85;0 0 20 20 20 20 20 20 20 20 20 3 20 20 20 20 20 20 20 20 20 1;527
whitetiger589;20;250;250;0;11 years 0 month 21 days;132;3.787878787878788;126;0 0 0 20 20 20 11 20 20 20 20 20 20 15 20 20 20 20 20 14;688
whitezebra688;25;332;332;0;8 years 0 month 29 days;96;5.208333333333333;95;0 0 0 20 20 20 18 20 20 20 20 20 20 20 20 1 20 20 20 20 20 20 20 20 5;555
smallbutterfly761;20;338;338;0;11 years 0 month 29 days;132;3.787878787878788;112;0 0 20 20 20 20 20 20 20 20 14 20 20 20 20 20 20 20 20 4;705
sadwolf495;15;245;245;0;13 years 5 month 19 days;161;3.1055900621118013;114;0 0 20 20 20 20 20 20 20 20 20 20 20 20 5;602
purpledog333;13;230;230;0;12 years 2 month 9 days;146;3.4246575342465753;88;0 20 20 20 20 20 20 20 20 20 20 20 10;559
redlion850;20;327;327;0;15 years 0 month 21 days;180;2.7777777777777777;149;0 0 20 20 20 20 20 20 20 20 5 20 20 20 20 20 20 20 20 2;877
angrycat682;20;264;264;0;10 years 11 month 19 days;131;3.816793893129771;137;0 0 0 20 20 20 20 20 20 20 20 20 16 20 20 20 20 20 20 11;732
brownbutterfly247;24;235;235;0;6 years 10 month 6 days;82;6.097560975609756;96;0 0 0 0 20 16 20 20 20 20 20 15 20 20 20 20 20 10 20 20 20 20 20 1;528
whitecat170;16;284;284;0;9 years 5 month 5 days;113;4.424778761061947;71;0 20 20 20 20 20 20 20 20 20 20 20 20 20 20 4;483
orangegorilla679;21;268;268;0;12 years 5 month 6 days;149;3.3557046979865772;143;0 0 0 20 20 20 20 20 20 20 20 20 20 5 20 20 20 20 20 20 11;820
sadfish118;20;338;338;0;10 years 1 month 5 days;121;4.132231404958677;116;0 0 20 20 20 20 20 20 20 8 20 20 20 20 20 20 20 20 20 10;682
redgoose981;18;229;229;0;12 years 7 month 17 days;151;3.3112582781456954;122;0 0 0 20 20 12 20 20 20 20 20 14 20 20 20 20 20 19;625
yellowbear498;15;251;251;0;9 years 3 month 25 days;111;4.504504504504505;69;0 0 20 20 20 20 20 12 20 20 20 20 20 20 19;385
yellowdog256;19;320;320;0;14 years 10 month 10 days;178;2.808988764044944;147;0 0 20 20 20 20 20 20 20 20 13 20 20 20 20 20 20 20 7;861
heavyfrog224;16;266;266;0;9 years 4 month 8 days;112;4.464285714285714;78;0 0 20 20 20 20 20 20 14 20 20 20 20 20 20 12;422
angrygoose862;31;318;318;0;11 years 4 month 16 days;136;3.676470588235294;179;0 0 0 0 20 20 10 20 20 20 20 20 20 20 13 20 20 20 20 20 20 20 12 20 20 20 20 20 20 20 13;1036
organicpeacock355;17;280;280;0;11 years 4 month 23 days;136;3.676470588235294;103;0 0 20 20 20 20 20 20 17 20 20 20 20 20 20 20 3;608
brownelephant862;16;265;265;0;9 years 6 month 11 days;114;4.385964912280702;78;0 0 20 20 20 20 20 20 8 20 20 20 20 20 20 17;446
orangebird492;19;320;320;0;9 years 8 month 27 days;116;4.310344827586207;85;0 0 20 20 20 20 20 20 20 15 20 20 20 20 20 20 20 20 5;499
happywolf857;30;311;311;0;9 years 11 month 0 days;119;4.201680672268908;155;0 0 0 0 20 20 2 20 20 20 20 20 20 20 15 20 20 20 20 20 20 20 6 20 20 20 20 20 20 20;885
greenostrich463;19;341;341;0;9 years 0 month 14 days;108;4.62962962962963;74;0 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 1;548
blackgorilla879;16;147;147;0;10 years 0 month 26 days;120;4.166666666666667;105;18 0 0 0 20 20 20 16 20 20 20 13 20 20 20 9;603
orangetiger730;27;263;263;0;9 years 7 month 5 days;115;4.3478260869565215;123;0 0 0 0 20 13 20 20 20 20 20 20 12 20 20 20 20 20 20 13 20 20 20 20 20 20 14;661
purplerabbit319;16;180;180;0;10 years 11 month 15 days;131;3.816793893129771;119;0 0 0 20 10 20 20 20 20 20 4 20 20 20 20 13;578
lazyelephant736;19;318;318;0;14 years 11 month 2 days;179;2.793296089385475;153;0 0 20 20 20 20 20 20 20 15 20 20 20 20 20 20 20 20 3;913
tinymouse123;22;300;300;0;9 years 6 month 13 days;114;4.385964912280702;97;0 0 0 20 20 20 12 20 20 20 20 20 20 15 20 20 20 20 20 20 20 16;534
greenmouse566;14;216;216;0;11 years 9 month 8 days;141;3.5460992907801416;106;0 0 20 20 20 20 20 4 20 20 20 20 20 12;554
heavyelephant454;17;314;314;0;12 years 8 month 15 days;152;3.289473684210526;100;0 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 14;720
beautifulladybug290;21;247;247;0;9 years 7 month 22 days;115;4.3478260869565215;100;0 0 0 20 20 20 1 20 20 20 20 20 20 14 20 20 20 20 20 20 3;552
tinypanda711;17;198;198;0;10 years 3 month 0 days;123;4.065040650406504;110;0 0 0 20 20 8 20 20 20 20 20 1 20 20 20 20 15;541
goldengoose427;23;399;399;0;15 years 3 month 28 days;183;2.73224043715847;159;0 0 20 20 20 20 20 20 20 20 20 11 20 20 20 20 20 20 20 20 20 20 8;1017
redbear514;20;268;268;0;9 years 4 month 1 days;112;4.464285714285714;91;0 0 0 20 20 20 15 20 20 20 20 20 20 17 20 20 20 20 20 20;499
purplegoose211;17;280;280;0;11 years 5 month 11 days;137;3.6496350364963503;102;0 0 20 20 20 20 20 20 18 20 20 20 20 20 20 20 2;597
tinyfrog941;23;284;284;0;8 years 8 month 11 days;104;4.8076923076923075;96;0 0 0 20 20 20 9 20 20 20 20 20 20 20 12 20 20 20 20 20 20 20 2;531
tinyelephant515;26;238;238;0;8 years 3 month 10 days;99;5.05050505050505;107;0 0 0 0 20 10 20 20 20 20 20 20 7 20 20 20 20 20 9 20 20 20 20 20 20 6;581
greentiger239;14;257;257;0;9 years 0 month 9 days;108;4.62962962962963;59;0 20 20 20 20 20 20 20 20 20 20 20 20 17;401
silvergorilla383;21;368;368;0;9 years 8 month 4 days;116;4.310344827586207;88;0 0 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 8;572
yellowcat549;31;304;304;0;9 years 8 month 24 days;116;4.310344827586207;150;0 0 0 0 20 20 2 20 20 20 20 20 20 20 1 20 20 20 20 20 20 20 10 20 20 20 20 20 20 20 18;831
whitesnake208;22;211;211;0;11 years 10 month 29 days;142;3.5211267605633805;157;20 0 0 0 20 20 20 20 20 6 20 20 20 20 20 5 20 20 20 20 20 9;917
tinyrabbit916;25;322;322;0;9 years 9 month 29 days;117;4.273504273504273;100;0 0 0 20 20 20 18 20 20 20 20 20 20 20 20 16 20 20 20 20 20 20 20 20 6;599
bluesnake358;20;339;339;0;15 years 3 month 18 days;183;2.73224043715847;157;0 0 20 20 20 20 20 20 20 20 7 20 20 20 20 20 20 20 20 12;946
organicleopard200;21;282;282;0;9 years 6 month 21 days;114;4.385964912280702;115;0 0 0 20 20 20 17 20 20 20 20 20 20 19 20 20 20 20 20 20 19;633
yellowfrog248;27;360;360;0;8 years 0 month 14 days;96;5.208333333333333;113;0 0 0 20 20 20 20 11 20 20 20 20 20 20 20 20 20 6 20 20 20 20 20 20 20 20 18;676
purpleleopard517;21;274;274;0;9 years 3 month 6 days;111;4.504504504504505;106;0 0 0 20 20 20 15 20 20 20 20 20 20 10 20 20 20 20 20 20 6;565
purpleduck864;16;247;247;0;8 years 6 month 17 days;102;4.901960784313726;67;0 0 20 20 20 20 20 20 2 20 20 20 20 20 20 5;378
angrybutterfly264;17;313;313;0;13 years 3 month 11 days;159;3.1446540880503147;105;0 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 13;755
lazyrabbit660;17;318;318;0;9 years 6 month 29 days;114;4.385964912280702;73;0 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 18;526
brownlion302;25;352;352;0;9 years 10 month 14 days;118;4.237288135593221;138;0 0 0 20 20 20 20 11 20 20 20 20 20 20 20 20 16 20 20 20 20 20 20 20 18;797
greenelephant409;25;234;234;0;13 years 0 month 24 days;156;3.2051282051282053;162;0 0 0 0 20 3 20 20 20 20 20 20 3 20 20 20 20 20 16 20 20 20 20 20 20;849
lazydog153;17;283;283;0;8 years 6 month 6 days;102;4.901960784313726;85;0 0 20 20 20 20 20 20 20 3 20 20 20 20 20 20 20;481
purplegorilla245;31;311;311;0;14 years 0 month 18 days;168;2.9761904761904763;205;0 0 0 0 20 20 3 20 20 20 20 20 20 20 6 20 20 20 20 20 20 20 19 20 20 20 20 20 20 20 17;1180
yellowzebra183;13;201;201;0;9 years 1 month 6 days;109;4.587155963302752;73;0 0 20 20 20 20 18 20 20 20 20 20 3;362
smallgoose707;15;243;243;0;9 years 7 month 28 days;115;4.3478260869565215;77;0 0 20 20 20 20 20 15 20 20 20 20 20 20 8;415
heavytiger214;17;298;298;0;12 years 3 month 26 days;147;3.401360544217687;105;0 0 20 20 20 20 20 20 20 20 20 20 20 20 20 20 18;622
goldenpeacock197;36;365;365;0;9 years 2 month 8 days;110;4.545454545454546;154;0 0 0 0 20 20 12 20 20 20 20 20 20 20 20 20 12 20 20 20 20 20 20 20 20 12 20 20 20 20 20 20 20 20 20 6;935
yellowdog169;24;322;322;0;11 years 4 month 1 days;136;3.676470588235294;140;0 0 0 20 20 20 18 20 20 20 20 20 20 20 20 12 20 20 20 20 20 20 20 4;810
organicfish385;21;263;263;0;10 years 3 month 22 days;123;4.065040650406504;128;0 0 0 20 20 20 3 20 20 20 20 20 20 13 20 20 20 20 20 20 7;691
redelephant340;17;285;285;0;8 years 6 month 16 days;102;4.901960784313726;75;0 0 20 20 20 20 20 20 20 5 20 20 20 20 20 20 20;434
brownladybug535;19;325;325;0;9 years 2 month 6 days;110;4.545454545454546;77;0 0 20 20 20 20 20 20 20 20 11 20 20 20 20 20 20 20 14;477
happygorilla746;29;291;291;0;9 years 2 month 14 days;110;4.545454545454546;130;0 0 0 0 20 12 20 20 20 20 20 20 20 4 20 20 20 20 20 20 14 20 20 20 20 20 20 20 18;730
greenduck695;20;267;267;0;10 years 4 month 25 days;124;4.032258064516129;124;0 0 0 20 20 19 20 20 20 20 20 20 7 20 20 20 20 20 20 20;671
browndog765;28;296;296;0;11 years 8 month 23 days;140;3.5714285714285716;173;0 0 0 0 20 20 20 20 20 20 20 20 15 20 20 20 20 20 20 20 5 20 20 20 20 20 20 19;956
sadbird352;23;399;426;27;10 years 1 month 6 days;121;4.132231404958677;118;0 0 20 20 20 20 20 20 20 20 20 20 13 20 20 20 20 20 20 20 20 20 6;730
orangerabbit184;17;211;211;0;9 years 8 month 12 days;116;4.310344827586207;96;0 0 0 20 20 7 20 20 20 20 20 14 20 20 20 20 18;490
crazygorilla569;27;350;350;0;9 years 4 month 5 days;112;4.464285714285714;122;0 0 0 20 20 20 9 20 20 20 20 20 20 20 20 20 1 20 20 20 20 20 20 20 20 20 10;705
happyfrog700;16;274;274;0;13 years 10 month 25 days;166;3.0120481927710845;112;0 0 20 20 20 20 20 20 17 20 20 20 20 20 20 17;625
orangewolf207;19;228;228;0;8 years 11 month 27 days;107;4.672897196261682;85;0 0 0 20 20 9 20 20 20 20 20 20 1 20 20 20 20 20 11;441
saddog278;16;299;299;0;10 years 10 month 27 days;130;3.8461538461538463;91;0 20 20 20 20 20 20 20 20 20 20 20 20 20 20 19;621
purplemouse784;18;332;332;0;13 years 5 month 27 days;161;3.1055900621118013;105;0 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 12;751
brownkoala707;22;257;257;0;10 years 9 month 19 days;129;3.875968992248062;130;0 0 0 20 20 20 3 20 20 20 20 20 20 9 20 20 20 20 20 20 20 2;714
sadostrich414;17;286;286;0;12 years 0 month 28 days;144;3.4722222222222223;117;0 0 20 20 20 20 20 20 20 7 20 20 20 20 20 20 19;658
heavygoose351;20;359;359;0;10 years 3 month 16 days;123;4.065040650406504;113;0 0 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 19;723
yellowelephant217;18;226;226;0;9 years 7 month 5 days;115;4.3478260869565215;85;0 0 0 20 20 12 20 20 20 20 20 15 20 20 20 20 20 13;460
organicmeercat448;26;338;338;0;8 years 8 month 4 days;104;4.8076923076923075;109;0 0 0 20 20 20 20 6 20 20 20 20 20 20 20 20 10 20 20 20 20 20 20 20 20 15;649
angryduck325;14;260;260;0;10 years 9 month 18 days;129;3.875968992248062;89;0 20 20 20 20 20 20 20 20 20 20 20 20 20;596
redbear214;15;261;261;0;10 years 6 month 13 days;126;3.9682539682539684;83;0 20 20 20 20 20 20 20 20 20 20 20 20 20 1;544
happycat408;20;337;337;0;9 years 1 month 4 days;109;4.587155963302752;87;0 0 20 20 20 20 20 20 20 20 2 20 20 20 20 20 20 20 20 15;527
whitegoose310;20;340;340;0;10 years 5 month 29 days;125;4.0;111;0 0 20 20 20 20 20 20 20 20 2 20 20 20 20 20 20 20 20 18;687
purplegoose450;18;298;298;0;12 years 7 month 12 days;151;3.3112582781456954;122;0 0 20 20 20 20 20 20 20 12 20 20 20 20 20 20 20 6;703
smalllion150;27;370;370;0;13 years 1 month 4 days;157;3.1847133757961785;179;0 0 0 20 20 20 20 3 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 19;1026
tinytiger559;20;247;247;0;9 years 8 month 11 days;116;4.310344827586207;98;0 0 0 20 20 20 2 20 20 20 20 20 20 16 20 20 20 20 20 14;515
tinybear261;18;233;233;0;10 years 8 month 28 days;128;3.90625;124;0 0 0 20 20 20 20 20 20 20 20 13 20 20 20 20 20 15;644
beautifulgorilla779;29;260;260;0;12 years 1 month 21 days;145;3.4482758620689653;208;0 0 0 0 20 10 20 20 20 20 20 20 20 7 20 20 20 20 20 20 20 4 20 20 20 20 20 20 11;1144
yellowfish128;38;392;403;11;10 years 1 month 29 days;121;4.132231404958677;188;0 0 0 0 20 20 12 20 20 20 20 20 20 20 20 20 20 10 20 20 20 20 20 20 20 20 20 16 20 20 20 20 20 20 20 20 20 20;1181
